Super Football,,2600,Sports,Atari,0.08,1988
Super Baseball,,2600,Sports,Atari,0.07,1988
Star Soldier,,NES,Shooter,Taxan,0.96,1988
SimCity,,PC,Simulation,Maxis,0.03,1988
River Raid II,,2600,Shooter,Activision,0.51,1988
River Raid II,,2600,Shooter,Activision,0.51,1988
Rampage,,2600,Action,Activision,0.24,1988
R.C. Pro-Am,,NES,Racing,Nintendo,2.14,1988
R.B.I. Baseball,,NES,Sports,Tengen,2.2,1988
Pro Yakyuu Family Stadium '88,,NES,Sports,Namco Bandai Games,1.18,1988
Mega Man 2,,NES,Action,Capcom,1.51,1988
Ice Hockey,,NES,Sports,Nintendo,2.42,1988
Final Fantasy II,,NES,Role-Playing,Square,0.76,1988
Final Fantasy II,,NES,Role-Playing,SquareSoft,0.76,1988
Dragon Warrior III,,NES,Role-Playing,Enix Corporation,3.87,1988
Dragon Ball: Daimaou Fukkatsu,,NES,Role-Playing,Bandai,1.25,1988
Dragon Ball: Daimaou Fukkatsu,,NES,Role-Playing,Namco Bandai Games,1.25,1988
Donkey Kong Classics,,NES,Platform,Nintendo,1.56,1988
Defender II,,2600,Shooter,Atari,0.45,1988
Commando,,2600,Action,Activision,0.47,1988
Castlevania II: Simon's Quest,,NES,Platform,Konami,0.93,1988
Adventure Island,,NES,Platform,Hudson Soft,1.05,1988
Tetris,,GB,Puzzle,Nintendo,30.26,1989
Teenage Mutant Ninja Turtles,,NES,Platform,Ultra Games,4.17,1989
Teenage Mutant Ninja Turtles,,NES,Action,Palcom,4.17,1989
SimCity,,PC,Simulation,Maxis,0.03,1989
Rampage,,2600,Action,Activision,0.24,1989
Klax,,2600,Puzzle,Atari,0.15,1989
Famista '89 - Kaimaku Han!!,,NES,Sports,Namco,2.05,1989
Famicom Jump: Eiyuu Retsuden,,NES,Role-Playing,Bandai,1.1,1989
Famicom Jump: Eiyuu Retsuden,,NES,Role-Playing,Namco Bandai Games,1.1,1989
Double Dragon,,2600,Action,Activision,0.47,1989
Double Dragon,,2600,Action,Activision,0.47,1989
Disney's DuckTales,,NES,Platform,Capcom,1.67,1989
Castlevania III: Dracula's Curse,,NES,Platform,Konami Digital Entertainment,0.85,1989
Bomberman,,NES,Puzzle,Hudson Soft,1.03,1989
Adventures of Lolo,,NES,Puzzle,HAL Laboratory,0.06,1989
Adventures of Lolo,,NES,Puzzle,HAL Laboratory,0.06,1989
Xevious,,NES,Shooter,Namco,1.52,1990
Teenage Mutant Ninja Turtles II: The Arcade Game,,NES,Action,Ultra Games,2.23,1990
Teenage Mutant Ninja Turtles II: The Arcade Game,,NES,Action,Konami Digital Entertainment,2.23,1990
Streets of Rage,,GEN,Action,Sega,2.6,1990
R.B.I. Baseball 2,,NES,Sports,Tengen,1.42,1990
Nintendo World Cup,,NES,Sports,Nintendo,1.48,1990
Mega Man 3,,NES,Platform,Capcom,1.17,1990
KLAX,,2600,Puzzle,Atari,0.15,1990
Final Fantasy III,,NES,Role-Playing,SquareSoft,1.4,1990
Famista '91,,NES,Sports,Namco,0.3,1990
Famista '91,,NES,Sports,Namco Bandai Games,0.3,1990
Dragon Warrior IV,,NES,Role-Playing,Enix Corporation,3.12,1990
Dr. Mario,,NES,Puzzle,Nintendo,4.85,1990
Disney's Chip 'n Dale: Rescue Rangers,,NES,Platform,Capcom,1.19,1990
Castlevania III: Dracula's Curse,,NES,Platform,Konami,0.85,1990
Yoshi,,NES,Puzzle,Nintendo,1.75,1991
UN Squadron,,SNES,Shooter,Capcom,0.12,1991
Tetris 2 + Bombliss,,NES,Puzzle,BPS,0.32,1991
Tetris 2 + Bombliss,,NES,Puzzle,BPS,0.32,1991
Teenage Mutant Ninja Turtles III: The Manhattan Project,,NES,Action,Konami Digital Entertainment,1.39,1991
Teenage Mutant Ninja Turtles II: Back from the Sewers,,GB,Action,Konami,0.06,1991
Super Wagyan Land,,SNES,Action,Namco,0.42,1991
Super R-Type,,SNES,Shooter,Irem Software Engineering,0.23,1991
Super Fire ProWrestling,,SNES,Fighting,Human Entertainment,0.39,1991
Super Castlevania IV,,SNES,Platform,Konami,0.63,1991
Super Baseball Simulator 1.000,,SNES,Sports,Culture Brain,0.2,1991
SD Gundam Gaiden: Knight Gundam Monogatari: Ooinaru Isan,,SNES,Role-Playing,Angel Studios,0.29,1991
R.B.I. Baseball 3,,NES,Sports,Tengen,1.18,1991
NES Open Tournament Golf,,NES,Sports,Nintendo,1,1991
Mega Man: Dr. Wily's Revenge,,GB,Platform,Capcom,0.28,1991
Mega Man 4,,NES,Platform,Capcom,0.93,1991
Lagoon,,SNES,Role-Playing,Kemco,0.05,1991
Kidou Senshi Gundam F91: Formula Senki 0122,,SNES,Strategy,Bandai,0.33,1991
John Madden Football,,SNES,Sports,Electronic Arts,0.07,1991
GameBoy Wars,,GB,Strategy,Nintendo,0.18,1991
Final Fantasy Adventure,,GB,Adventure,Square,0.38,1991
Famista '92,,NES,Sports,Namco,0.28,1991
Famista '92,,NES,Sports,Namco Bandai Games,0.28,1991
Extra Bases,,GB,Sports,Bandai,0.33,1991
Chibi Maruko-Chan: Harikiri 365-Nichi no Maki,,SNES,Misc,Epoch,0.08,1991
Bomberman II,,NES,Puzzle,Hudson Soft,0.44,1991
Battle Dodge Ball,,SNES,Sports,Banpresto,0.33,1991
Battle Commander: Hachibushu Shura no Heihou,,SNES,Strategy,Banpresto,0.18,1991
Yoshi's Cookie,,NES,Puzzle,Nintendo,1.12,1992
Yoshi,,GB,Puzzle,Nintendo,0.73,1992
World League Soccer,,SNES,Sports,Mindscape,0.15,1992
The Magical Quest starring Mickey Mouse (weekly jp sales),,SNES,Platform,Capcom,0.52,1992
The Legend of the Mystical Ninja,,SNES,Adventure,Konami,0.48,1992
The 7th Guest,,PC,Adventure,Virgin Interactive,0.78,1992
Teenage Mutant Ninja Turtles: Tournament Fighters,,NES,Fighting,Konami Digital Entertainment,0.07,1992
Teenage Mutant Ninja Turtles III: The Manhattan Project,,NES,Action,Konami,1.39,1992
Syndicate,,PC,Strategy,Electronic Arts,0.06,1992
Super Soccer,,SNES,Sports,Nintendo,0.38,1992
Super Mario USA,,NES,Platform,Nintendo,0.69,1992
Super Batter Up,,SNES,Sports,Namco,0.46,1992
Super Adventure Island,,SNES,Platform,Hudson Soft,0.22,1992
Sonic the Hedgehog 2,,GG,Platform,Sega,0.04,1992
SimCity 2000,,PC,Simulation,Maxis,2.14,1992
Romancing SaGa,,SNES,Role-Playing,Square,0.97,1992
Romance of the Three Kingdoms II,,SNES,Strategy,KOEI,0.25,1992
Otogirisou,,SNES,Adventure,ChunSoft,0.16,1992
Mega Man III,,GB,Platform,Capcom,0.18,1992
Mega Man II,,GB,Platform,Capcom,0.28,1992
Mega Man 5,,NES,Platform,Capcom,0.79,1992
Mega Man 5,,NES,Platform,Capcom,0.79,1992
Mega Man 4,,NES,Platform,Capcom,0.93,1992
F1 ROC: Race of Champions,,SNES,Sports,Seta Corporation,0.28,1992
F-1 Grand Prix,,SNES,Racing,Video System,0.28,1992
Empire Deluxe,,PC,Strategy,New World Computing,0.01,1992
Dragon Slayer: The Legend of Heroes,,SNES,Role-Playing,Epoch,0.07,1992
Dragon Slayer: Eiyuu Densetsu,,SNES,Role-Playing,Epoch,0.07,1992
Dragon Ball Z: Chou Saiya Densetsu,,SNES,Role-Playing,Bandai,0.58,1992
Doom,,PC,Shooter,id Software,0.03,1992
Contra III: The Alien Wars,,SNES,Shooter,Konami,0.13,1992
Bomberman II,,NES,Puzzle,Hudson Soft,0.44,1992
Battle Soccer: Field no Hasha,,SNES,Sports,Banpresto,0.16,1992
Yuu Yuu Hakusho,,SNES,Fighting,Namco,0.36,1993
Winning Post,,SNES,Sports,KOEI,0.53,1993
Torneko no Daibouken: Fushigi no Dungeon,,SNES,Role-Playing,ChunSoft,0.78,1993
Thoroughbred Breeder,,SNES,Simulation,Hect,0.19,1993
The King of Fighters '94 (CD),,NG,Fighting,SNK,0.14,1993
The 7th Guest,,PC,Adventure,Virgin Interactive,0.8,1993
Tetris 2 (weekly jp sales),,GB,Puzzle,Nintendo,0.23,1993
Tetris 2,,NES,Puzzle,Nintendo,0.98,1993
Tetris 2,,NES,Puzzle,Nintendo,0.98,1993
Teenage Mutant Ninja Turtles: Tournament Fighters,,SNES,Fighting,Konami,0.06,1993
Syndicate,,PC,Strategy,Electronic Arts,0.06,1993
Super Puyo Puyo,,SNES,Puzzle,Banpresto,1.7,1993
Super Power League,,SNES,Sports,Hudson Soft,0.17,1993
Super Mahjong 2: Honkaku 4Jin Uchi,,SNES,Misc,Imax,0.06,1993
Super Bomberman,,SNES,Puzzle,Hudson Soft,0.57,1993
Street Fighter II': Special Champion Edition (JP weekly sales),,GEN,Action,Capcom,0.07,1993
Sonic CD,,SCD,Platform,Sega,1.5,1993
SimEarth: The Living Planet,,SNES,Simulation,FCI,0.16,1993
SimCity 2000,,PC,Simulation,Maxis,2.14,1993
Shin Momotarou Densetsu,,SNES,Role-Playing,Hudson Soft,0.32,1993
Samurai Shodown,,NG,Fighting,SNK,0.07,1993
Samurai Shodown,,NG,Fighting,SNK,0.07,1993
Romance of the Three Kingdoms III: Dragon of Destiny,,SNES,Strategy,KOEI,0.29,1993
Ranma 1/2: Akanekodan Teki Hihou,,SNES,Role-Playing,TOHO,0.11,1993
Pac-Man,,NES,Puzzle,Namco,1.22,1993
Pachinko Wars II,,SNES,Misc,Coconuts Japan,0.05,1993
Nobunaga no Yabou: Haouden,,SNES,Strategy,KOEI,0.62,1993
NBA Jam,,GEN,Sports,Arena Entertainment,2.05,1993
Mortal Kombat,,GEN,Fighting,Arena Entertainment,2.67,1993
Mega Man IV,,GB,Platform,Capcom,0.13,1993
Mega Man 6,,NES,Platform,Capcom,0.52,1993
Mario & Wario,,SNES,Puzzle,Nintendo,0.49,1993
Kirby's Adventure,,NES,Platform,Nintendo,1.75,1993
Keiba Eight Special,,SNES,Sports,Misawa,0.05,1993
Jurassic Park,,NES,Action,Ocean,0.36,1993
Jurassic Park,,NES,Action,Ocean,0.36,1993
J-League Soccer: Prime Goal,,SNES,Sports,Namco,0.69,1993
Jissen Pachi-Slot Hisshouhou,,SNES,Misc,Sammy Corporation,0.19,1993
Harukanaru Augusta 2: Masters,,SNES,Sports,T&E Soft,0.12,1993
Gunstar Heroes,,GEN,Shooter,Sega,0.13,1993
Ganbare Goemon 2: Kiteretsu Shougun Magginesu,,SNES,Platform,Konami,0.31,1993
Final Fantasy Legend III,,GB,Role-Playing,Square,0.76,1993
Fatal Fury,,SNES,Fighting,Takara,0.39,1993
Ecco the Dolphin,,GEN,Adventure,Sega,0.12,1993
Doraemon 2: Nobita no Toizurando Daibouken,,SNES,Role-Playing,Epoch,0.05,1993
Doom,,PC,Shooter,id Software,0.04,1993
Crayon Shin-Chan: Arashi o Yobu Enji,,SNES,Platform,Bandai,0.46,1993
Classic Road,,SNES,Sports,Victor Interactive,0.11,1993
Bishoujo Senshi Sailormoon R,,SNES,Fighting,Bandai,0.27,1993
Zero4 Champ RR,,SNES,Sports,Media Rings,0.36,1994
Yuu Yuu Hakusho: Makyo Toitsusen,,GEN,Fighting,Sega,0.08,1994
Yuu Yuu Hakusho 2: Kakutou no Sho,,SNES,Fighting,Namco,0.31,1994
Wonder Project J: Kikai no Shonen Pino,,SNES,Simulation,Enix,0.43,1994
Warcraft: Orcs & Humans,,PC,Strategy,Activision,2.08,1994
Virtual Soccer,,SNES,Sports,Hudson Soft,0.53,1994
Virtua Racing,,GEN,Racing,Sega,0.26,1994
Thoroughbred Breeder II,,SNES,Simulation,Hect,0.27,1994
The Lion King,,SNES,Platform,Virgin Interactive,1.79,1994
The Lion King,,GEN,Action,Virgin Interactive,1.41,1994
The King of Fighters '95 (CD),,NG,Fighting,SNK,0.23,1994
The King of Fighters '94 (CD),,NG,Fighting,SNK,0.14,1994
The King of Fighters '94,,NG,Fighting,SNK,0.12,1994
The King of Fighters '94,,NG,Fighting,SNK,0.12,1994
The Great Battle Gaiden 2: Matsuri da Wasshoi,,SNES,Action,Banpresto,0.03,1994
Teenage Mutant Ninja Turtles: Tournament Fighters,,NES,Fighting,Konami,0.07,1994
Super Street Fighter II Turbo,,3DO,Fighting,Panasonic Interactive Media,0.09,1994
Super Street Fighter II,,GEN,Fighting,Capcom,0.15,1994
Super Robot Taisen EX,,SNES,Strategy,Banpresto,0.37,1994
Super Power League 2,,SNES,Sports,Hudson Soft,0.33,1994
Super Momotarou Dentetsu III,,SNES,Simulation,Hudson Soft,0.91,1994
Super Formation Soccer 94,,SNES,Sports,Human Entertainment,0.37,1994
Super Fire ProWrestling Special,,SNES,Fighting,Human Entertainment,0.36,1994
Super Famista 3,,SNES,Sports,Namco,0.39,1994
Super Bomberman 2,,SNES,Puzzle,Hudson Soft,0.81,1994
Stunt Race FX,,SNES,Racing,Nintendo,0.35,1994
Streets of Rage 3,,GEN,Action,Sega,0.07,1994
Star Wars: Dark Forces,,PC,Shooter,LucasArts,1.95,1994
Sonic the Hedgehog 3,,GEN,Platform,Sega,1.76,1994
Sonic & Knuckles,,GEN,Platform,Sega,1.82,1994
Slayers,,SNES,Role-Playing,Banpresto,0.12,1994
Slam Dunk: Yonkyo Taiketsu!!,,SNES,Sports,Bandai,0.27,1994
Shining Force II,,GEN,Strategy,Sega,0.19,1994
Shining Force CD,,SCD,Strategy,Sega,0.14,1994
Shin Megami Tensei II,,SNES,Role-Playing,Atlus,0.37,1994
SD Gundam GX,,SNES,Strategy,Bandai,0.19,1994
Saturday Night Slam Masters,,SNES,Fighting,Capcom,0.16,1994
Samurai Spirits (CD),,NG,Fighting,SNK,0.2,1994
Samurai Spirits (CD),,NG,Fighting,SNK,0.2,1994
Samurai Shodown II,,NG,Fighting,SNK,0.25,1994
Samurai Shodown II,,NG,Fighting,SNK,0.25,1994
Samurai Shodown,,SNES,Fighting,Takara,0.4,1994
Sailor Moon,,SNES,Action,Bandai,0.22,1994
Record of Lodoss War: Eiyuu Sensou,,SCD,Role-Playing,Sega,0.06,1994
Puzzle & Action: Tant-R,,GEN,Misc,Sega,0.03,1994
Pop'n TwinBee: Rainbow Bell Adventure,,SNES,Platform,Konami,0.06,1994
Ninja Warriors,,SNES,Action,Taito,0.07,1994
NBA Jam,,SNES,Sports,Acclaim Entertainment,1.39,1994
Myst,,PC,Adventure,Red Orb,2.81,1994
Motor Toon Grand Prix (Japan),,PS,Racing,Sony Computer Entertainment,0.07,1994
Mortal Kombat II (US & Others sales),,GEN,Fighting,Acclaim Entertainment,2.39,1994
Mortal Kombat II (JP sales),,GEN,Fighting,Acclaim Entertainment,0.03,1994
Mortal Kombat II,,SNES,Fighting,Acclaim Entertainment,1.93,1994
Mortal Kombat,,PC,Fighting,Acclaim Entertainment,0.03,1994
Mortal Kombat,,PC,Fighting,Acclaim Entertainment,0.01,1994
Monopoly,,PC,Misc,Hasbro Interactive,2.39,1994
Mega Man X2,,SNES,Platform,Capcom,0.56,1994
Mega Man Soccer,,SNES,Sports,Capcom,0.18,1994
Mega Man 6,,NES,Platform,Nintendo,0.52,1994
Majin Tensei,,SNES,Role-Playing,Atlus,0.08,1994
Lord of Darkness,,SNES,Strategy,KOEI,0.28,1994
Live A Live,,SNES,Role-Playing,Square,0.32,1994
Lethal Enforcers,,SNES,Shooter,Konami,0.09,1994
King's Field (Japan),,PS,Role-Playing,From Software,0.08,1994
Kidou Senshi V Gundam,,SNES,Action,Bandai,0.03,1994
Kenyuu Densetsu Yaiba,,SNES,Role-Playing,Banpresto,0.07,1994
Kamaitachi no Yoru,,SNES,Adventure,ChunSoft,0.81,1994
J-League Soccer: Prime Goal 2,,SNES,Sports,Namco,0.53,1994
J-League Pro Striker 2,,GEN,Sports,Sega,0.04,1994
Jikkyou Powerful Pro Yakyuu '95,,PS,Sports,Konami,0.11,1994
Jikkyou Powerful Pro Yakuu '94,,SNES,Sports,Konami,0.41,1994
Itadaki Street 2: Neon Sign wa Bara Iro ni,,SNES,Misc,Enix,0.29,1994
Illusion of Gaia,,SNES,Role-Playing,Nintendo,0.13,1994
Hisshou 777 Fighter: Pachi Slot Eiyu Densetsu,,SNES,Misc,Vap,0.05,1994
Gokujou Parodius,,SNES,Shooter,Konami,0.18,1994
Ganbare Goemon 3: Shishi Jyuurokubei no Karakuri Manji Katame,,SNES,Platform,Konami,0.36,1994
Game no Kanzume Vol 2,,SCD,Misc,Sega,0.05,1994
Game no Kanzume Vol 1,,SCD,Misc,Sega,0.05,1994
Gale Racer,,SAT,Racing,Sega,0.07,1994
Gaia Saver Hero Saidai no Sakusen,,SNES,Role-Playing,Banpresto,0.03,1994
Formula One World Championship: Beyond the Limit,,SCD,Racing,Sega,0.07,1994
First Queen: Ornic Senki,,SNES,Role-Playing,Culture Brain,0.03,1994
Fire Emblem: Monshou no Nazo,,SNES,Strategy,Nintendo,0.7,1994
Final Fantasy I & II,,NES,Role-Playing,Square,0.11,1994
Final Fantasy I & II,,NES,Role-Playing,Square,0.11,1994
Fatal Fury 2,,SNES,Fighting,Takara,0.45,1994
Ecco: The Tides of Time,,GEN,Adventure,Sega,0.07,1994
Dynamite Headdy,,GEN,Platform,Sega,0.05,1994
Drift King Shutokou Battle '94,,SNES,Racing,BPS,0.2,1994
Dragon Slayer: The Legend of Heroes,,GEN,Role-Playing,Sega,0.08,1994
Dragon Slayer: Eiyuu Densetsu,,GEN,Role-Playing,Sega,0.08,1994
Dragon Ball Z: Ultime Menace,,SNES,Fighting,Bandai,0.73,1994
Dragon Ball Z: La Legende Saien,,SNES,Fighting,Bandai,1.2,1994
Doom II: Hell on Earth,,PC,Shooter,Virgin Interactive,3.61,1994
Doom II,,PC,Shooter,GT Interactive,3.61,1994
Derby Stallion II,,SNES,Sports,ASCII Entertainment,0.87,1994
Derby Jockey: Kishou e no Michi,,SNES,Sports,Asmik Corp,0.07,1994
Daikaijyuu Monogatari,,SNES,Role-Playing,Hudson Soft,0.3,1994
Crime Crackers,,PS,Role-Playing,Sony Computer Entertainment,0.1,1994
Castlevania Bloodlines,,GEN,Platform,Konami,0.04,1994
Capcom's Soccer Shootout,,SNES,Sports,Capcom,0.8,1994
Bishoujo Senshi Sailormoon S: Juugai Rantou!? Shuyaku Soudatsusen,,SNES,Fighting,Angel Studios,0.12,1994
Beyond Oasis,,GEN,Role-Playing,Sega,0.05,1994
A. IV Evolution: A Ressha de Ikou 4,,PS,Strategy,ArtDink,0.25,1994
Zoop,,PS,Puzzle,Viacom,0.05,1995
Zero4 Champ RR-Z,,SNES,Racing,Media Rings,0.1,1995
Zero Divide,,PS,Fighting,Time Warner Interactive,0.06,1995
Zen-Nippon GT Senshuken,,SNES,Racing,Banpresto,0.04,1995
You Don't Know Jack,,PC,Misc,Sierra Entertainment,0.04,1995
You Don't Know Jack,,PC,Misc,Vivendi Games,0.02,1995
X-COM: UFO Defense,,PS,Strategy,Microprose,0.09,1995
WWF Wrestlemania: The Arcade Game,,PS,Fighting,Acclaim Entertainment,0.06,1995
Worldwide Soccer,,SAT,Sports,Sega,0.06,1995
World Series Baseball,,SAT,Sports,Sega,0.04,1995
Wizardry VII: Gadeia no Houshu,,PS,Role-Playing,Sony Computer Entertainment,0.15,1995
Wizardry VI: Bane of the Cosmic Forge,,SNES,Role-Playing,ASCII Entertainment,0.1,1995
WipEout,,PS,Racing,Psygnosis,0.47,1995
Winning Post 2,,SNES,Sports,KOEI,0.3,1995
Wing Arms,,SAT,Shooter,Sega,0.2,1995
Warhawk,,PS,Simulation,Sony Computer Entertainment,0.46,1995
Warcraft II: Tides of Darkness,,PC,Strategy,Activision,4.21,1995
Virtual Hydlide,,SAT,Role-Playing,Atlus,0.11,1995
Virtua Fighter CG Portrait Series Vol.6: Lau Chan,,SAT,Misc,Sega,0.04,1995
Virtua Fighter CG Portrait Series Vol.5: Wolf Hawkfield,,SAT,Misc,Sega,0.05,1995
Virtua Fighter CG Portrait Series Vol.4: Pai Chan,,SAT,Misc,Sega,0.12,1995
Virtua Fighter CG Portrait Series Vol.3: Akira Yuki,,SAT,Misc,Sega,0.09,1995
Virtua Fighter CG Portrait Series Vol.2: Jacky Bryant,,SAT,Misc,Sega,0.08,1995
Virtua Fighter CG Portrait Series Vol.1: Sarah Bryant,,SAT,Misc,Sega,0.11,1995
Virtua Fighter,,SAT,Fighting,Sega,1.07,1995
Virtua Cop,,SAT,Shooter,Sega,0.62,1995
Viewpoint,,PS,Shooter,Electronic Arts,0.07,1995
Victory Zone,,PS,Misc,Sony Computer Entertainment,0.11,1995
Twisted Metal,,PS,Action,Sony Computer Entertainment,1.56,1995
Tokimeki Memorial: Forever with You,,PS,Simulation,Konami,0.58,1995
Tokimeki Mahjong Paradise: Koi no Tenpai Beat,,SAT,Misc,Sonnet,0.04,1995
ThunderStrike 2,,PS,Simulation,Core Design Ltd.,0.19,1995
Thoroughbred Breeder II Plus,,PS,Simulation,Hect,0.04,1995
Theme Park,,PS,Strategy,Electronic Arts,0.57,1995
Theme Park,,SAT,Simulation,Electronic Arts,0.08,1995
The Raiden Project,,PS,Shooter,Sony Computer Entertainment,0.23,1995
The Perfect Golf,,PS,Sports,Seta Corporation,0.03,1995
The King of Fighters '95 (CD),,NG,Fighting,SNK,0.23,1995
The King of Fighters '95,,NG,Fighting,SNK,0.2,1995
The King of Fighters '95,,NG,Fighting,SNK,0.2,1995
Tenchi Muyou! Ryoukouki Gokuraku,,SAT,Adventure,Yumedia,0.06,1995
Tekken,,PS,Fighting,Namco,3.24,1995
Tales of Phantasia,,SNES,Role-Playing,Namco,0.4,1995
Tactics Ogre: Let Us Cling Together,,SNES,Role-Playing,Quest,0.71,1995
Super Real Mahjong P V,,SAT,Misc,Seta Corporation,0.19,1995
Super Real Mahjong Graffiti,,SAT,Misc,Seta Corporation,0.07,1995
Super Puyo Puyo 2,,SNES,Puzzle,Compile,0.47,1995
Super Nazo Puyo: Ruruu no Ruu,,SNES,Puzzle,Banpresto,0.27,1995
Super Momotarou Dentetsu DX,,SNES,Misc,Hudson Soft,0.47,1995
Super Jinsei Game 2,,SNES,Misc,Takara,0.05,1995
Super Fire ProWrestling X,,SNES,Fighting,Human Entertainment,0.28,1995
Super Famista 4,,SNES,Sports,Namco,0.42,1995
Super Dodge Ball,,NG,Sports,Technos Japan Corporation,0.02,1995
Super Bomberman 3,,SNES,Puzzle,Hudson Soft,0.7,1995
Street Fighter: The Movie,,PS,Fighting,Acclaim Entertainment,0.17,1995
Street Fighter Alpha: Warriors' Dreams,,PS,Fighting,Capcom,0.76,1995
Star Wars: Dark Forces,,PC,Shooter,LucasArts,1.95,1995
Space Griffon VF-9,,PS,Role-Playing,Atlus,0.17,1995
Sotsugyou II: Neo Generation,,PS,Simulation,Riverhillsoft,0.04,1995
Slam Dunk SD Heat Up!!,,SNES,Sports,Bandai,0.05,1995
SimCity 2000,,SAT,Simulation,Maxis,0.28,1995
Shockwave Assault,,PS,Simulation,Crystal Dynamics,0.09,1995
Shin Nippon Pro Wrestling: Toukon Retsuden,,PS,Fighting,Tomy Corporation,0.33,1995
Shin Megami Tensei: Devil Summoner,,SAT,Role-Playing,Atlus,0.38,1995
Sentou Kokka Air Land Battle,,PS,Strategy,Sony Computer Entertainment,0.13,1995
Sengoku Cyber: Fujimaru Jigokuhen,,PS,Strategy,Sony Computer Entertainment,0.12,1995
Seiken Densetsu 3,,SNES,Role-Playing,Square,0.89,1995
Sega Rally Championship,,SAT,Racing,Sega,1.16,1995
SD Gundam GNext,,SNES,Strategy,Bandai,0.2,1995
Samurai Shodown III,,NG,Fighting,SNK,0.08,1995
Samurai Shodown III,,NG,Fighting,SNK,0.08,1995
Romance of the Three Kingdoms IV: Wall of Fire,,SNES,Strategy,KOEI,0.53,1995
Robotica,,SAT,Shooter,Acclaim Entertainment,0.06,1995
Road Rash,,PS,Racing,Electronic Arts,1.27,1995
Ridge Racer,,PS,Racing,Namco,0.79,1995
Rayman,,PS,Platform,Ubisoft,3.03,1995
Rapid Reload,,PS,Shooter,Sony Computer Entertainment,0.09,1995
Rampo,,SAT,Adventure,Sega,0.03,1995
Quo Vadis,,SAT,Strategy,Glams,0.08,1995
Princess Maker 2,,SAT,Simulation,Micro Cabin,0.08,1995
Primal Rage,,PS,Fighting,Time Warner Interactive,0.11,1995
Policenauts,,3DO,Adventure,Konami,0.06,1995
PGA Tour 96,,PS,Sports,EA Sports,0.24,1995
Panzer Dragoon,,SAT,Shooter,Sega,0.37,1995
Off-World Interceptor Extreme,,PS,Racing,Crystal Dynamics,0.17,1995
Novastorm,,PS,Shooter,Psygnosis,0.04,1995
Nobunaga no Yabou: Tenshoki,,SAT,Strategy,KOEI,0.11,1995
Night Head: The Labyrinth,,PS,Adventure,Fuji,0.03,1995
Nichibutsu Arcade Classics,,SNES,Misc,Nichibutsu,0.28,1995
NHL FaceOff,,PS,Sports,Sony Computer Entertainment,0.45,1995
NBA Jam Tournament Edition,,GEN,Sports,Acclaim Entertainment,1.11,1995
NBA Jam Tournament Edition,,SNES,Sports,Acclaim Entertainment,1.01,1995
NBA JAM Tournament Edition,,PS,Sports,Acclaim Entertainment,0.25,1995
NBA In The Zone,,PS,Sports,Konami,0.28,1995
Mystic Ark,,SNES,Role-Playing,Enix,0.13,1995
Myst,,SAT,Adventure,Acclaim Entertainment,0.06,1995
Mortal Kombat 3,,SNES,Fighting,Williams Entertainment,1.53,1995
Mortal Kombat 3,,GEN,Fighting,Williams Entertainment,1.34,1995
Mortal Kombat 3,,PS,Fighting,Sony Computer Entertainment,0.55,1995
Monopoly,,PC,Misc,Hasbro Interactive,2.39,1995
Mobile Suit Gundam,,PS,Action,Bandai,0.45,1995
Mobile Suit Gundam,,SAT,Action,Bandai,0.41,1995
Metal Max Returns,,SNES,Role-Playing,Data East,0.04,1995
Mega Man X3,,SNES,Platform,Capcom,0.35,1995
Mega Man 7,,SNES,Platform,Capcom,0.28,1995
Mario's Picross,,GB,Puzzle,Nintendo,0.62,1995
Mario no Super Picross,,SNES,Puzzle,Nintendo,0.41,1995
Konpeki no Kantai,,SNES,Strategy,Angel Studios,0.03,1995
Kirby's Dream Course,,SNES,Sports,Nintendo,0.59,1995
King's Field,,PS,Role-Playing,ASCII Entertainment,0.16,1995
Kileak: The DNA Imperative,,PS,Shooter,Sony Computer Entertainment,0.37,1995
